timestamp,open,high,low,close,volume,num_trades
2025-02-14 18:44:00,46.955,46.955,46.94,46.94,1279,5
2025-02-14 18:46:00,46.95,46.95,46.95,46.95,170,1
2025-02-14 18:47:00,46.96,46.9799,46.9145,46.9799,4703,41
2025-02-14 18:56:00,46.92,46.92,46.92,46.92,156,2
2025-02-14 18:59:00,46.875,46.875,46.86,46.86,202,4
2025-02-14 19:01:00,46.8647,46.8647,46.8647,46.8647,209,3
2025-02-14 19:04:00,46.8743,46.8743,46.8743,46.8743,130,1
2025-02-14 19:07:00,46.855,46.88,46.855,46.88,547,2
2025-02-14 19:09:00,46.848,46.848,46.848,46.848,1066,1
2025-02-14 19:10:00,46.84,46.84,46.84,46.84,180,1
2025-02-14 19:28:00,46.86,46.86,46.86,46.86,104,2
2025-02-14 19:29:00,46.83,46.83,46.83,46.83,409,2
2025-02-14 19:30:00,46.85,46.85,46.85,46.85,190,2
2025-02-14 19:37:00,46.84,46.84,46.84,46.84,246,6
2025-02-14 19:38:00,46.84,46.84,46.84,46.84,1067,2
2025-02-14 19:40:00,46.87,46.87,46.87,46.87,100,1
2025-02-14 19:44:00,46.86,46.86,46.86,46.86,110,2
2025-02-14 19:46:00,46.87,46.87,46.87,46.87,188,3
2025-02-14 19:47:00,46.83,46.84,46.83,46.84,201,3
2025-02-14 19:51:00,46.81,46.81,46.81,46.81,354,2
2025-02-14 20:02:00,46.88,46.88,46.88,46.88,100,1
2025-02-14 20:03:00,46.86,46.86,46.86,46.86,330,2
2025-02-14 20:05:00,46.7932,46.7932,46.7932,46.7932,529,3
2025-02-14 20:11:00,46.89,46.89,46.89,46.89,101,2
2025-02-14 20:12:00,46.8887,46.8887,46.8887,46.8887,645,3
2025-02-14 20:14:00,46.925,46.93,46.925,46.93,231,5
2025-02-14 20:15:00,46.92,46.92,46.92,46.92,356,3
2025-02-14 20:21:00,46.92,46.92,46.92,46.92,129,2
2025-02-14 20:32:00,46.9,46.9,46.87,46.87,781,3
2025-02-14 20:39:00,46.91,46.91,46.91,46.91,100,1
2025-02-14 20:40:00,46.87,46.88,46.87,46.88,1101,3
2025-02-14 20:53:00,46.88,46.88,46.88,46.88,213,4
2025-02-14 20:55:00,46.81,46.81,46.81,46.81,703,9
2025-03-17 13:30:00,35.96,35.96,35.96,35.96,612,12
2025-03-17 13:32:00,35.81,35.81,35.81,35.81,362,3
2025-03-17 13:36:00,36.02,36.02,36.02,36.02,100,1
2025-03-17 13:38:00,36.04,36.04,36.04,36.04,762,7
2025-03-17 13:43:00,36.0748,36.0748,36.0748,36.0748,241,5
2025-03-17 13:45:00,36.04,36.04,36.04,36.04,1016,5
2025-03-17 13:47:00,36.0081,36.0081,36.0081,36.0081,400,1
2025-03-17 13:48:00,35.95,35.95,35.95,35.95,500,2
2025-03-17 13:53:00,36.0,36.0284,36.0,36.0284,1030,7
2025-03-17 13:55:00,36.03,36.03,36.03,36.03,110,2
2025-03-17 13:56:00,36.0136,36.02,36.0,36.0,320,4
2025-03-17 14:00:00,35.95,35.9988,35.95,35.9988,690,10
2025-03-17 14:04:00,35.84,35.84,35.84,35.84,422,6
2025-03-17 14:06:00,35.9383,35.9383,35.9383,35.9383,100,1
2025-03-17 14:17:00,35.85,35.85,35.85,35.85,100,1
2025-03-17 14:18:00,35.84,35.84,35.84,35.84,200,1
2025-03-17 14:22:00,35.88,35.88,35.88,35.88,300,3
2025-03-17 14:23:00,35.86,35.86,35.86,35.86,1201,2
2025-03-17 14:29:00,35.73,35.73,35.73,35.73,112,3
2025-03-17 14:30:00,35.7182,35.7182,35.7182,35.7182,146,4
2025-03-17 14:33:00,35.79,35.79,35.79,35.79,322,4
2025-03-17 14:35:00,35.77,35.77,35.77,35.77,190,1
2025-03-17 14:37:00,35.62,35.7699,35.62,35.7699,421,4
2025-03-17 14:51:00,35.9,35.9,35.82,35.8699,734,5
2025-03-17 14:54:00,35.8315,35.8315,35.8315,35.8315,1014,3
2025-03-17 14:55:00,35.78,35.78,35.78,35.78,177,3
2025-03-17 14:56:00,35.7411,35.7411,35.7411,35.7411,617,3
2025-03-17 15:04:00,35.7286,35.7286,35.7286,35.7286,100,1
2025-03-17 15:08:00,35.77,35.77,35.77,35.77,100,1
2025-03-17 15:33:00,35.7494,35.7494,35.7494,35.7494,111,2
2025-03-17 15:52:00,35.74,35.8,35.74,35.8,1119,3
2025-03-17 15:53:00,35.74,35.74,35.74,35.74,532,4
2025-03-17 16:02:00,35.79,35.79,35.79,35.79,400,4
2025-03-17 16:11:00,35.8671,35.8671,35.8671,35.8671,100,1
2025-03-17 16:24:00,35.83,35.83,35.83,35.83,111,3
2025-03-17 16:26:00,35.82,35.82,35.82,35.82,142,2
2025-03-17 16:53:00,35.785,35.785,35.785,35.785,200,1
2025-03-17 16:55:00,35.84,35.84,35.84,35.84,486,1
2025-03-17 17:01:00,35.8399,35.8399,35.8399,35.8399,212,3
2025-03-17 17:03:00,35.81,35.81,35.81,35.81,112,1
2025-03-17 17:08:00,35.87,35.87,35.87,35.87,100,1
2025-03-17 17:12:00,35.88,35.88,35.88,35.88,100,1
2025-03-17 17:13:00,35.88,35.9,35.88,35.88,2293,21
2025-03-17 17:14:00,35.8167,35.8167,35.8167,35.8167,100,1
2025-03-17 17:29:00,35.9992,35.9992,35.9992,35.9992,100,1
2025-03-17 17:37:00,36.1,36.1,36.1,36.1,1185,3
2025-03-17 17:53:00,36.13,36.13,36.09,36.09,336,5
2025-03-17 18:01:00,36.11,36.11,36.11,36.11,178,3
2025-03-17 18:09:00,36.15,36.15,36.15,36.15,1000,3
2025-03-17 18:47:00,36.2543,36.2543,36.2543,36.2543,112,4
2025-03-17 19:10:00,36.29,36.29,36.29,36.29,106,2
2025-03-17 19:17:00,36.2119,36.2119,36.2119,36.2119,240,1
2025-03-17 19:18:00,36.25,36.25,36.25,36.25,275,2
2025-03-17 19:21:00,36.23,36.23,36.23,36.23,269,3
2025-03-17 19:22:00,36.23,36.23,36.23,36.23,169,3
2025-03-17 19:24:00,36.21,36.2101,36.21,36.2101,1864,4
2025-03-17 19:26:00,36.2231,36.2231,36.21,36.21,305,3
2025-03-17 19:33:00,36.2399,36.2399,36.2399,36.2399,238,2
2025-03-17 19:45:00,36.185,36.185,36.185,36.185,138,1
2025-03-17 19:55:00,36.1375,36.1375,36.1375,36.1375,199,2
2025-03-18 11:00:00,36.0,36.0,36.0,36.0,250,2
2025-03-18 13:41:00,35.21,35.2193,35.21,35.2193,883,8
2025-03-18 13:44:00,35.08,35.08,35.02,35.02,383,9
2025-03-18 13:50:00,35.14,35.15,35.14,35.15,312,4
2025-03-18 13:57:00,34.86,34.86,34.86,34.86,236,4
2025-03-18 14:11:00,34.8484,34.8484,34.8484,34.8484,152,5
2025-03-18 14:13:00,34.82,34.82,34.82,34.82,100,1
2025-03-18 14:14:00,34.8472,34.8472,34.8472,34.8472,600,1
2025-03-18 14:32:00,34.8592,34.8592,34.8592,34.8592,119,7
2025-03-18 14:34:00,34.93,34.96,34.93,34.96,2000,4
2025-03-18 14:35:00,34.86,34.86,34.86,34.86,384,3
2025-03-18 14:41:00,35.01,35.01,34.96,34.96,515,5
2025-03-18 14:48:00,34.86,34.86,34.86,34.86,231,6
2025-03-18 14:57:00,34.8539,34.88,34.8539,34.8742,600,6
2025-03-18 14:59:00,34.8322,34.8322,34.8322,34.8322,102,2
2025-03-18 15:00:00,34.87,34.87,34.87,34.87,554,8
2025-03-18 15:01:00,34.85,34.85,34.8,34.8,1222,11
2025-03-18 15:02:00,34.66,34.66,34.66,34.66,251,2
2025-03-18 15:11:00,34.815,34.815,34.815,34.815,102,2
2025-03-18 15:24:00,34.91,34.91,34.91,34.91,100,1
2025-03-18 15:44:00,35.01,35.01,35.01,35.01,100,1
2025-03-18 15:50:00,34.98,34.98,34.97,34.97,3000,2
2025-03-18 16:07:00,35.07,35.07,35.07,35.07,452,2
2025-03-18 16:13:00,35.1088,35.1088,35.1088,35.1088,200,1
2025-03-18 16:18:00,35.05,35.05,35.05,35.05,143,2
2025-03-18 16:43:00,35.07,35.07,35.07,35.07,291,2
2025-03-18 16:44:00,35.05,35.05,35.05,35.05,260,2
2025-03-18 16:45:00,35.0127,35.0127,35.0127,35.0127,229,3
2025-03-18 16:57:00,35.05,35.05,35.05,35.05,326,3
2025-03-18 16:58:00,35.05,35.05,35.05,35.05,536,7
2025-03-18 17:02:00,35.135,35.135,35.135,35.135,100,1
2025-03-18 17:06:00,35.08,35.08,35.08,35.08,101,2
2025-03-18 17:38:00,35.0984,35.0984,35.0984,35.0984,201,2
2025-03-18 18:04:00,34.98,34.98,34.94,34.98,425,4
2025-03-18 18:06:00,34.9798,34.9798,34.9798,34.9798,100,1
2025-03-18 18:09:00,34.91,34.91,34.9,34.9,515,4
2025-03-18 18:14:00,34.9,34.9,34.9,34.9,100,1
2025-03-18 19:10:00,35.21,35.21,35.21,35.21,136,3
2025-03-18 19:12:00,35.1796,35.1796,35.1796,35.1796,140,1
2025-03-18 19:16:00,35.134,35.134,35.134,35.134,185,2
2025-03-18 19:24:00,35.13,35.17,35.1285,35.1285,582,5
2025-03-18 19:50:00,35.06,35.06,35.06,35.06,411,4
2025-03-18 19:57:00,35.13,35.13,35.13,35.13,1000,3
2025-03-18 19:59:00,35.06,35.06,35.06,35.06,900,1
2025-03-18 22:50:00,35.2,35.2,35.2,35.2,210,2
2025-03-18 22:55:00,35.2,35.2,35.2,35.2,100,1
2025-03-18 23:15:00,35.2,35.2,35.2,35.2,100,1
2025-03-19 12:53:00,35.4,35.4,35.4,35.4,500,2
2025-03-19 13:08:00,35.0,35.0,35.0,35.0,120,1
2025-03-19 13:30:00,35.44,35.44,35.44,35.44,183,6
2025-03-19 13:31:00,35.33,35.33,35.33,35.33,359,3
2025-03-19 13:32:00,35.34,35.5324,35.33,35.5324,5833,19
2025-03-19 13:34:00,35.53,35.53,35.43,35.43,4561,5
2025-03-19 13:35:00,35.3316,35.4,35.3227,35.4,413,11
2025-03-19 13:40:00,35.48,35.48,35.48,35.48,6726,3
2025-03-19 13:41:00,35.51,35.51,35.51,35.51,109,3
2025-03-19 13:42:00,35.34,35.34,35.34,35.34,3033,4
2025-03-19 13:43:00,35.2979,35.2979,35.2979,35.2979,1007,4
2025-03-19 13:46:00,35.44,35.44,35.44,35.44,1101,4
2025-03-19 13:48:00,35.46,35.46,35.46,35.46,170,3
2025-03-19 14:06:00,35.6301,35.6301,35.6301,35.6301,465,1
2025-03-19 14:07:00,35.6949,35.6949,35.6949,35.6949,161,1
2025-03-19 14:08:00,35.6818,35.6818,35.6818,35.6818,232,1
2025-03-19 14:13:00,35.7111,35.7111,35.7111,35.7111,410,1
2025-03-19 14:16:00,35.7112,35.7713,35.7112,35.7713,1221,4
2025-03-19 14:17:00,35.7607,35.7607,35.7607,35.7607,400,2
2025-03-19 14:18:00,35.7115,35.7115,35.7115,35.7115,380,1
2025-03-19 14:19:00,35.8315,35.8315,35.8315,35.8315,381,2
2025-03-19 14:25:00,35.76,35.76,35.76,35.76,240,5
2025-03-19 14:30:00,35.66,35.66,35.66,35.66,100,1
2025-03-19 14:43:00,35.73,35.73,35.73,35.73,100,1
2025-03-19 14:44:00,35.7,35.7,35.7,35.7,1400,1
2025-03-19 14:57:00,35.55,35.55,35.55,35.55,101,2
2025-03-19 14:58:00,35.6485,35.659608,35.6485,35.659608,1115,2
2025-03-19 14:59:00,35.66,35.66,35.66,35.66,229,2
2025-03-19 15:04:00,35.72,35.72,35.72,35.72,1000,1
2025-03-19 15:05:00,35.76,35.76,35.76,35.76,109,3
2025-03-19 15:10:00,35.775,35.775,35.775,35.775,336,2
2025-03-19 15:14:00,35.83,35.83,35.83,35.83,100,1
2025-03-19 15:20:00,35.73,35.73,35.73,35.73,200,3
2025-03-19 15:24:00,35.8,35.8,35.8,35.8,115,3
2025-03-19 15:27:00,35.8,35.8,35.8,35.8,355,2
2025-03-19 15:33:00,35.85,35.85,35.85,35.85,196,2
2025-03-19 15:34:00,35.9,35.9,35.9,35.9,985,5
2025-03-19 15:36:00,35.89,35.89,35.89,35.89,290,2
2025-03-19 15:38:00,35.8838,35.8838,35.8838,35.8838,100,1
2025-03-19 15:54:00,35.925,35.925,35.925,35.925,202,2
2025-03-19 15:56:00,35.87,35.87,35.87,35.87,100,1
2025-03-19 15:59:00,35.934,35.934,35.934,35.934,165,2
2025-03-19 16:00:00,35.93,35.93,35.93,35.93,101,2
2025-03-19 16:12:00,35.87,35.87,35.87,35.87,409,5
2025-03-19 16:19:00,35.8083,35.8083,35.8083,35.8083,660,1
2025-03-19 16:25:00,35.8,35.8,35.8,35.8,100,1
2025-03-19 16:27:00,35.791,35.8349,35.7901,35.7922,756,5
2025-03-19 16:34:00,35.79,35.79,35.79,35.79,151,3
2025-03-19 16:38:00,35.7892,35.7892,35.7892,35.7892,250,1
2025-03-19 16:44:00,35.75,35.75,35.75,35.75,243,2
2025-03-19 17:00:00,35.75,35.75,35.75,35.75,189,3
2025-03-19 17:06:00,35.73,35.73,35.73,35.73,100,1
2025-03-19 17:12:00,35.68,35.68,35.68,35.68,138,4
2025-03-19 17:26:00,35.67,35.67,35.67,35.67,100,1
2025-03-19 17:29:00,35.65,35.65,35.65,35.65,796,4
2025-03-19 17:31:00,35.592,35.592,35.592,35.592,201,2
2025-03-19 17:32:00,35.55,35.55,35.55,35.55,400,1
2025-03-19 17:37:00,35.67,35.67,35.67,35.67,149,1
2025-03-19 17:46:00,35.61,35.61,35.61,35.61,146,3
2025-03-19 17:47:00,35.54,35.54,35.54,35.54,194,2
2025-03-19 17:53:00,35.6,35.6,35.6,35.6,143,2
2025-03-19 18:00:00,35.46,35.8,35.46,35.8,2260,7
2025-03-19 18:06:00,35.56,35.56,35.56,35.56,100,1
2025-03-19 18:18:00,35.8,35.8,35.8,35.8,625,6
2025-03-19 18:22:00,35.6907,35.6907,35.6907,35.6907,2092,1
2025-03-19 18:23:00,35.8,35.8,35.8,35.8,266,3
2025-03-19 18:28:00,35.75,35.75,35.75,35.75,200,2
2025-03-19 18:31:00,35.8,35.8,35.8,35.8,249,3
2025-03-19 18:52:00,35.9244,35.9244,35.9244,35.9244,170,2
2025-03-19 18:54:00,35.99,35.99,35.99,35.99,106,3
2025-03-19 18:56:00,36.11,36.11,36.11,36.11,202,3
2025-03-19 19:02:00,36.1412,36.2149,36.1412,36.2149,499,2
2025-03-19 19:03:00,36.2,36.25,36.2,36.25,325,2
2025-03-19 19:05:00,36.2773,36.2773,36.2773,36.2773,101,2
2025-03-19 19:06:00,36.32,36.32,36.26,36.26,6831,4
2025-03-19 19:10:00,36.4486,36.4486,36.34,36.34,576,5
2025-03-19 19:17:00,36.3098,36.3098,36.3098,36.3098,901,3
2025-03-19 19:18:00,36.2534,36.2534,36.23,36.23,657,5
2025-03-19 19:20:00,36.17,36.177,36.1013,36.1013,987,4
2025-03-19 19:28:00,35.98,35.99,35.98,35.99,239,3
2025-03-19 19:39:00,36.11,36.1215,36.11,36.1215,380,2
2025-03-19 19:46:00,36.19,36.2459,36.19,36.2459,305,4
2025-03-19 19:47:00,36.2436,36.2436,36.2436,36.2436,100,1
2025-03-19 19:48:00,36.18,36.18,36.18,36.18,204,3
2025-03-19 19:50:00,36.1,36.1,36.1,36.1,814,5
2025-03-19 19:56:00,36.006,36.0203,35.99,36.0203,4375,37
2025-03-19 22:20:00,35.9,35.9,35.9,35.9,200,1
2025-03-19 22:21:00,35.9,35.9,35.9,35.9,993,5
2025-03-19 22:26:00,35.9,35.9,35.9,35.9,500,1
2025-03-19 22:28:00,35.9,35.9,35.9,35.9,392,1
2025-03-19 22:38:00,35.9,35.9,35.9,35.9,200,1
2025-03-19 23:11:00,35.99,35.99,35.99,35.99,270,2
2025-04-16 12:28:00,35.84,35.84,35.84,35.84,105,1
2025-04-16 13:26:00,35.66,35.66,35.66,35.66,300,1
2025-04-16 13:30:00,34.84,34.84,34.84,34.84,1516,10
2025-04-16 13:31:00,34.7369,34.7369,34.7369,34.7369,321,6
2025-04-16 13:34:00,34.72,34.72,34.72,34.72,157,4
2025-04-16 13:35:00,34.79,34.79,34.72,34.72,1562,12
2025-04-16 13:36:00,34.71,34.71,34.71,34.71,298,11
2025-04-16 13:37:00,34.72,34.74,34.72,34.74,609,4
2025-04-16 13:38:00,34.68,34.68,34.68,34.68,3558,3
2025-04-16 13:40:00,34.7,34.7,34.7,34.7,111,4
2025-04-16 13:41:00,34.7,34.7,34.7,34.7,191,4
2025-04-16 13:42:00,34.7285,34.7285,34.7285,34.7285,103,3
2025-04-16 13:51:00,34.63,34.63,34.59,34.59,278,4
2025-04-16 13:52:00,34.5,34.5,34.5,34.5,130,2
2025-04-16 13:55:00,34.53,34.54,34.53,34.54,294,7
2025-04-16 14:05:00,34.54,34.54,34.54,34.54,156,2
2025-04-16 14:06:00,34.57,34.57,34.57,34.57,316,6
2025-04-16 14:08:00,34.63,34.63,34.6,34.6,320,3
2025-04-16 14:11:00,34.58,34.58,34.58,34.58,252,4
2025-04-16 14:12:00,34.59,34.59,34.59,34.59,100,1
2025-04-16 14:13:00,34.58,34.58,34.58,34.58,145,4
2025-04-16 14:14:00,34.55,34.55,34.55,34.55,125,6
2025-04-16 14:15:00,34.52,34.52,34.495,34.495,393,5
2025-04-16 14:16:00,34.53,34.53,34.45,34.45,783,9
2025-04-16 14:26:00,34.595,34.595,34.595,34.595,203,6
2025-04-16 14:27:00,34.66,34.66,34.66,34.66,797,4
2025-04-16 14:30:00,34.87,34.87,34.87,34.87,455,5
2025-04-16 14:31:00,34.65,34.65,34.65,34.65,600,2
2025-04-16 14:33:00,34.69,34.69,34.69,34.69,206,3
2025-04-16 14:36:00,34.64,34.64,34.6206,34.6206,206,6
2025-04-16 14:39:00,34.63,34.63,34.63,34.63,225,1
2025-04-16 14:45:00,34.7,34.7,34.7,34.7,100,1
2025-04-16 14:47:00,34.7,34.7,34.7,34.7,100,1
2025-04-16 14:49:00,34.6213,34.69,34.6213,34.69,1615,5
2025-04-16 14:53:00,34.7,34.7,34.7,34.7,108,2
2025-04-16 14:54:00,34.69,34.69,34.69,34.69,809,4
2025-04-16 14:57:00,34.66,34.66,34.62,34.62,200,2
2025-04-16 14:58:00,34.7185,34.7185,34.7185,34.7185,134,4
2025-04-16 15:00:00,34.6202,34.6202,34.6202,34.6202,500,1
2025-04-16 15:03:00,34.68,34.68,34.68,34.68,511,3
2025-04-16 15:04:00,34.64,34.64,34.64,34.64,300,2
2025-04-16 15:06:00,34.635,34.6691,34.63,34.64,1455,7
2025-04-16 15:12:00,34.75,34.75,34.75,34.75,161,3
2025-04-16 15:13:00,34.7357,34.7357,34.7357,34.7357,202,3
2025-04-16 15:17:00,34.66,34.66,34.66,34.66,503,2
2025-04-16 15:24:00,34.8,34.8,34.8,34.8,210,3
2025-04-16 15:41:00,34.76,34.76,34.7,34.7,501,4
2025-04-16 15:42:00,34.71,34.745,34.71,34.745,284,6
2025-04-16 15:49:00,34.705,34.705,34.67,34.705,2556,5
2025-04-16 15:50:00,34.67,34.67,34.67,34.67,348,5
2025-04-16 15:56:00,34.7,34.7,34.7,34.7,103,2
2025-04-16 16:03:00,34.6379,34.6379,34.6379,34.6379,291,5
2025-04-16 16:08:00,34.64,34.64,34.64,34.64,507,2
2025-04-16 16:14:00,34.68,34.68,34.639,34.639,3100,2
2025-04-16 16:17:00,34.65,34.65,34.65,34.65,136,4
2025-04-16 16:25:00,34.69,34.69,34.69,34.69,1100,5
2025-04-16 16:26:00,34.69,34.69,34.69,34.69,303,4
2025-04-16 16:27:00,34.69,34.69,34.65,34.65,750,5
2025-04-16 16:29:00,34.7199,34.7199,34.7199,34.7199,110,2
2025-04-16 16:34:00,34.72,34.72,34.59,34.59,704,6
2025-04-16 16:56:00,34.73,34.7782,34.73,34.7782,210,3
2025-04-16 17:10:00,34.6835,34.6835,34.6835,34.6835,101,2
2025-04-16 17:11:00,34.685,34.71,34.685,34.6989,500,5
2025-04-16 17:12:00,34.71,34.71,34.6862,34.69,963,17
2025-04-16 17:16:00,34.72,34.72,34.72,34.72,101,2
2025-04-16 17:18:00,34.73,34.73,34.73,34.73,500,3
2025-04-16 17:19:00,34.73,34.74,34.7268,34.7268,1600,7
2025-04-16 17:20:00,34.7,34.7,34.7,34.7,509,2
2025-04-16 17:21:00,34.73,34.73,34.73,34.73,500,2
2025-04-16 17:22:00,34.75,34.75,34.75,34.75,200,1
2025-04-16 17:24:00,34.72,34.72,34.7,34.7,500,5
2025-04-16 17:30:00,34.72,34.72,34.72,34.72,140,2
2025-04-16 17:31:00,34.64,34.64,34.58,34.59,1306,14
2025-04-16 17:38:00,34.58,34.58,34.58,34.58,100,1
2025-04-16 17:40:00,34.47,34.47,34.47,34.47,171,12
2025-04-16 17:45:00,34.4,34.4,34.38,34.38,454,4
2025-04-16 17:48:00,34.3193,34.355,34.3193,34.35,1201,4
2025-04-16 17:50:00,34.32,34.32,34.31,34.31,334,6
2025-04-16 17:55:00,34.32,34.32,34.32,34.32,100,1
2025-04-16 17:56:00,34.25,34.25,34.25,34.25,430,4
2025-04-16 18:00:00,34.185,34.31,34.185,34.31,1043,7
2025-04-16 18:01:00,34.22,34.22,34.22,34.22,585,6
2025-04-16 18:15:00,34.37,34.37,34.37,34.37,246,2
2025-04-16 18:16:00,34.36,34.36,34.335,34.335,1117,6
2025-04-16 18:17:00,34.335,34.36,34.29,34.29,476,6
2025-04-16 18:29:00,34.3065,34.3065,34.3065,34.3065,1001,3
2025-04-16 18:40:00,34.2988,34.2988,34.29,34.29,1159,4
2025-04-16 18:42:00,34.26,34.26,34.26,34.26,116,14
2025-04-16 18:43:00,34.24,34.24,34.24,34.24,107,2
2025-04-16 18:57:00,34.27,34.27,34.15,34.15,200,2
2025-04-16 19:04:00,34.22,34.22,34.22,34.22,103,2
2025-04-16 19:06:00,34.1519,34.2,34.1519,34.2,465,5
2025-04-16 19:07:00,34.15,34.16,34.15,34.16,604,9
2025-04-16 19:10:00,34.16,34.1993,34.16,34.1993,599,9
2025-04-16 19:13:00,34.22,34.22,34.22,34.22,111,3
2025-04-16 19:14:00,34.25,34.25,34.18,34.18,329,5
2025-04-16 19:15:00,34.2,34.2,34.2,34.2,1000,3
2025-04-16 19:18:00,34.18,34.18,34.18,34.18,296,3
2025-04-16 19:20:00,34.09,34.15,34.09,34.15,302,4
2025-04-16 19:24:00,34.0634,34.0634,34.0634,34.0634,180,1
2025-04-16 19:25:00,34.02,34.02,34.02,34.02,102,3
2025-04-16 19:28:00,34.085,34.085,34.085,34.085,100,1
2025-04-16 19:35:00,34.17,34.17,34.17,34.17,100,1
2025-04-16 19:37:00,34.15,34.17,34.15,34.1671,1550,5
2025-04-16 19:47:00,34.275,34.2889,34.26,34.2889,1147,10
2025-04-16 19:56:00,34.4399,34.4399,34.4399,34.4399,2951,5
